時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2017/06/10 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,442.00
2017/06/10 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,417.00
2017/06/10 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,423.00
2017/06/10 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,434.00
2017/06/10 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,402.00
2017/06/11 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,400.00
2017/06/11 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,403.00
2017/06/11 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,386.00
2017/06/11 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,390.00
2017/06/11 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,401.00
2017/06/11 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,386.00
2017/06/11 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,383.00
2017/06/11 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,393.00
2017/06/11 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,410.00
2017/06/11 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,426.00
2017/06/11 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,437.00
2017/06/11 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,452.00
2017/06/11 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,452.00
2017/06/11 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,475.00
2017/06/11 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,476.00
2017/06/11 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,465.00
2017/06/11 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,459.00
2017/06/11 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,477.00
2017/06/11 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,449.00
2017/06/11 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,436.00
2017/06/11 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,453.00
2017/06/11 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,446.00
2017/06/11 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,417.00
2017/06/11 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,427.00
2017/06/12 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,410.00
2017/06/12 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,396.00
2017/06/12 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,405.00
2017/06/12 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,403.00
2017/06/12 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,396.00
2017/06/12 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,386.00
2017/06/12 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,406.00
2017/06/12 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,418.00
2017/06/12 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,445.00
2017/06/12 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,524.00
2017/06/12 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,573.00
2017/06/12 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,586.00
2017/06/12 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,579.00
2017/06/12 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,571.00
2017/06/12 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,568.00
2017/06/12 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,566.00
2017/06/12 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,575.00
2017/06/12 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,530.00
2017/06/12 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,515.00
2017/06/12 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,499.00
2017/06/12 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,481.00
2017/06/12 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,465.00
2017/06/12 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,468.00
2017/06/12 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,444.00
2017/06/13 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,420.00
2017/06/13 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,426.00
2017/06/13 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,407.00
2017/06/13 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,408.00
2017/06/13 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,413.00
2017/06/13 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,417.00
2017/06/13 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,413.00
2017/06/13 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,430.00
2017/06/13 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,476.00
2017/06/13 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,569.00
2017/06/13 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,591.00
2017/06/13 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,619.00
2017/06/13 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,623.00
2017/06/13 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,605.00
2017/06/13 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,601.00
2017/06/13 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,608.00
2017/06/13 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,601.00
2017/06/13 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,562.00
