時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2018/02/18 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/18 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.00
2018/02/18 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.00
2018/02/18 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/18 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/18 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,12.88
2018/02/18 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,12.00
2018/02/18 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,12.13
2018/02/18 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,14.00
2018/02/18 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.25
2018/02/18 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,14.50
2018/02/18 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.38
2018/02/18 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.38
2018/02/18 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.38
2018/02/18 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.63
2018/02/18 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,12.38
2018/02/18 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.38
2018/02/18 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.88
2018/02/18 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.50
2018/02/19 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/19 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/19 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/19 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/19 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/19 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/19 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/19 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.00
2018/02/19 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/19 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/19 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,12.50
2018/02/19 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.00
2018/02/19 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.00
2018/02/19 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.25
2018/02/19 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,12.00
2018/02/19 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,14.75
2018/02/19 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.00
2018/02/19 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.25
2018/02/19 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.88
2018/02/19 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.13
2018/02/19 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.13
2018/02/19 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.75
2018/02/19 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.25
2018/02/19 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/20 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/20 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/20 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/20 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/20 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/20 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/20 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/20 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/20 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.50
2018/02/20 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/20 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.38
2018/02/20 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,12.88
2018/02/20 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.63
2018/02/20 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.50
2018/02/20 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.25
2018/02/20 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,14.88
2018/02/20 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.13
2018/02/20 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.00
2018/02/20 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,12.25
2018/02/20 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.63
2018/02/20 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.50
2018/02/20 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.38
2018/02/20 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.00
2018/02/20 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.63
2018/02/21 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.50
2018/02/21 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.75
2018/02/21 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.25
2018/02/21 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.25
2018/02/21 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.25
2018/02/21 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.25
2018/02/21 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.13
2018/02/21 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,12.38
2018/02/21 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.88
2018/02/21 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.25
2018/02/21 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.50
2018/02/21 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.50
2018/02/21 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.38
2018/02/21 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.50
2018/02/21 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.63
2018/02/21 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.50
2018/02/21 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,21.88
2018/02/21 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,24.00
2018/02/21 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,23.13
2018/02/21 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.63
2018/02/21 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.50
2018/02/21 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.50
2018/02/21 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.75
2018/02/21 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.63
2018/02/22 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/22 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.75
2018/02/22 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.75
2018/02/22 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.88
2018/02/22 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.63
2018/02/22 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.63
2018/02/22 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.63
2018/02/22 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.38
2018/02/22 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.00
2018/02/22 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,22.50
2018/02/22 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,23.63
2018/02/22 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,23.88
2018/02/22 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.50
2018/02/22 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.75
2018/02/22 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,22.75
2018/02/22 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,23.38
2018/02/22 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,22.63
2018/02/22 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.88
2018/02/22 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.50
2018/02/22 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.25
2018/02/22 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.50
2018/02/22 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.63
2018/02/22 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.25
2018/02/22 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.88
2018/02/23 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.88
2018/02/23 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.00
2018/02/23 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.25
2018/02/23 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.13
2018/02/23 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.13
2018/02/23 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.13
2018/02/23 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.00
2018/02/23 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.75
2018/02/23 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.00
2018/02/23 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.38
2018/02/23 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,22.25
2018/02/23 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.00
2018/02/23 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.75
2018/02/23 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,14.63
2018/02/23 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.75
2018/02/23 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.88
